,Date,Adj Close
0,2019-03-22,77.95893096923828
1,2019-03-25,78.48200225830078
2,2019-03-26,79.59725189208984
3,2019-03-27,77.96879577636719
4,2019-03-28,78.65965270996094
5,2019-03-29,79.33078002929688
6,2019-04-01,80.65995788574219
7,2019-04-02,80.24458312988281
8,2019-04-03,81.0357666015625
9,2019-04-04,79.93800354003906
10,2019-04-05,80.5709457397461
11,2019-04-08,80.78852081298828
12,2019-04-09,80.52149200439453
13,2019-04-10,80.77862548828125
14,2019-04-11,80.18524932861328
15,2019-04-12,80.08634948730469
16,2019-04-15,79.51275634765625
17,2019-04-16,76.69419860839844
18,2019-04-17,74.59760284423828
19,2019-04-18,75.32943725585938
20,2019-04-22,74.73605346679688
21,2019-04-23,74.72616577148438
22,2019-04-24,74.95362854003906
23,2019-04-25,75.87336730957031
24,2019-04-26,76.56563568115234
25,2019-04-29,76.47663879394531
26,2019-04-30,77.63372039794922
27,2019-05-01,76.61508178710938
28,2019-05-02,77.33702850341797
29,2019-05-03,78.41500091552734
30,2019-05-06,78.47433471679688
31,2019-05-07,75.82392120361328
32,2019-05-08,75.76457977294922
33,2019-05-09,76.15028381347656
34,2019-05-10,76.2491683959961
35,2019-05-13,73.02513885498047
36,2019-05-14,75.17120361328125
37,2019-05-15,66.89356994628906
38,2019-05-16,68.53524780273438
39,2019-05-17,68.34734344482422
40,2019-05-20,68.1693344116211
41,2019-05-21,67.56605529785156
42,2019-05-22,67.21992492675781
43,2019-05-23,66.95289611816406
44,2019-05-24,67.60562133789062
45,2019-05-28,66.3397445678711
46,2019-05-29,66.55731964111328
47,2019-05-30,66.15184020996094
48,2019-05-31,66.3100814819336
49,2019-06-03,66.250732421875
50,2019-06-04,67.20013427734375
51,2019-06-05,67.5957260131836
52,2019-06-06,68.39679718017578
53,2019-06-07,68.75281524658203
54,2019-06-10,69.51432037353516
55,2019-06-11,69.31652069091797
56,2019-06-12,69.51432037353516
57,2019-06-13,69.52420806884766
58,2019-06-14,69.1978530883789
59,2019-06-17,69.51432037353516
60,2019-06-18,71.11644744873047
61,2019-06-19,71.84828186035156
62,2019-06-20,72.5108871459961
63,2019-06-21,72.53065490722656
64,2019-06-24,72.33287048339844
65,2019-06-25,71.70982360839844
66,2019-06-26,71.34391021728516
67,2019-06-27,72.38231658935547
68,2019-06-28,73.84597778320312
69,2019-07-01,75.10869598388672
70,2019-07-02,74.94020080566406
71,2019-07-03,76.11966705322266
72,2019-07-05,75.07896423339844
73,2019-07-08,73.1858901977539
74,2019-07-09,72.79933166503906
75,2019-07-10,72.72004699707031
76,2019-07-11,71.10448455810547
77,2019-07-12,71.01529693603516
78,2019-07-15,69.9250259399414
79,2019-07-16,69.33033752441406
80,2019-07-17,68.97352600097656
81,2019-07-18,69.50874328613281
82,2019-07-19,68.09141540527344
83,2019-07-22,68.47795867919922
84,2019-07-23,69.27088165283203
85,2019-07-24,68.963623046875
86,2019-07-25,69.23123168945312
87,2019-07-26,68.88433837890625
88,2019-07-29,69.74662780761719
89,2019-07-30,69.52857971191406
90,2019-07-31,68.79512786865234
91,2019-08-01,68.59689331054688
92,2019-08-02,67.4769058227539
93,2019-08-05,65.27657318115234
94,2019-08-06,67.06063842773438
95,2019-08-07,67.36788177490234
96,2019-08-08,68.87442016601562
97,2019-08-09,68.03195190429688
