,Date,Adj Close
0,2018-03-07,2726.800048828125
1,2018-03-08,2738.969970703125
2,2018-03-09,2786.570068359375
3,2018-03-12,2783.02001953125
4,2018-03-13,2765.31005859375
5,2018-03-14,2749.47998046875
6,2018-03-15,2747.330078125
7,2018-03-16,2752.010009765625
8,2018-03-19,2712.919921875
9,2018-03-20,2716.93994140625
10,2018-03-21,2711.929931640625
11,2018-03-22,2643.68994140625
12,2018-03-23,2588.260009765625
13,2018-03-26,2658.550048828125
14,2018-03-27,2612.6201171875
15,2018-03-28,2605.0
16,2018-03-29,2640.8701171875
17,2018-04-02,2581.8798828125
18,2018-04-03,2614.449951171875
19,2018-04-04,2644.68994140625
20,2018-04-05,2662.840087890625
21,2018-04-06,2604.469970703125
22,2018-04-09,2613.159912109375
23,2018-04-10,2656.8701171875
24,2018-04-11,2642.18994140625
25,2018-04-12,2663.989990234375
26,2018-04-13,2656.300048828125
27,2018-04-16,2677.840087890625
28,2018-04-17,2706.389892578125
29,2018-04-18,2708.639892578125
30,2018-04-19,2693.1298828125
31,2018-04-20,2670.139892578125
32,2018-04-23,2670.2900390625
33,2018-04-24,2634.56005859375
34,2018-04-25,2639.39990234375
35,2018-04-26,2666.93994140625
36,2018-04-27,2669.909912109375
37,2018-04-30,2648.050048828125
38,2018-05-01,2654.800048828125
39,2018-05-02,2635.669921875
40,2018-05-03,2629.72998046875
41,2018-05-04,2663.419921875
42,2018-05-07,2672.6298828125
43,2018-05-08,2671.919921875
44,2018-05-09,2697.7900390625
45,2018-05-10,2723.070068359375
46,2018-05-11,2727.719970703125
47,2018-05-14,2730.1298828125
48,2018-05-15,2711.449951171875
49,2018-05-16,2722.4599609375
50,2018-05-17,2720.1298828125
51,2018-05-18,2712.969970703125
52,2018-05-21,2733.010009765625
53,2018-05-22,2724.43994140625
54,2018-05-23,2733.2900390625
55,2018-05-24,2727.760009765625
56,2018-05-25,2721.330078125
57,2018-05-29,2689.860107421875
58,2018-05-30,2724.010009765625
59,2018-05-31,2705.27001953125
60,2018-06-01,2734.6201171875
61,2018-06-04,2746.8701171875
62,2018-06-05,2748.800048828125
63,2018-06-06,2772.35009765625
64,2018-06-07,2770.3701171875
65,2018-06-08,2779.030029296875
66,2018-06-11,2782.0
67,2018-06-12,2786.85009765625
68,2018-06-13,2775.6298828125
69,2018-06-14,2782.489990234375
70,2018-06-15,2779.659912109375
71,2018-06-18,2773.75
72,2018-06-19,2762.590087890625
73,2018-06-20,2767.320068359375
74,2018-06-21,2749.760009765625
75,2018-06-22,2754.8798828125
76,2018-06-25,2717.070068359375
77,2018-06-26,2723.06005859375
78,2018-06-27,2699.6298828125
79,2018-06-28,2716.31005859375
80,2018-06-29,2718.3701171875
81,2018-07-02,2726.7099609375
82,2018-07-03,2713.219970703125
83,2018-07-05,2736.610107421875
84,2018-07-06,2759.820068359375
85,2018-07-09,2784.169921875
86,2018-07-10,2793.840087890625
87,2018-07-11,2774.02001953125
88,2018-07-12,2798.2900390625
89,2018-07-13,2801.31005859375
90,2018-07-16,2798.429931640625
91,2018-07-17,2809.550048828125
92,2018-07-18,2815.6201171875
93,2018-07-19,2804.489990234375
94,2018-07-20,2801.830078125
95,2018-07-23,2806.97998046875
96,2018-07-24,2820.39990234375
97,2018-07-25,2846.070068359375
98,2018-07-26,2837.43994140625
99,2018-07-27,2818.820068359375
100,2018-07-30,2802.60009765625
101,2018-07-31,2816.2900390625
102,2018-08-01,2813.360107421875
103,2018-08-02,2827.219970703125
104,2018-08-03,2840.35009765625
105,2018-08-06,2850.39990234375
106,2018-08-07,2858.449951171875
107,2018-08-08,2857.699951171875
108,2018-08-09,2853.580078125
109,2018-08-10,2833.280029296875
110,2018-08-13,2821.929931640625
111,2018-08-14,2839.9599609375
112,2018-08-15,2818.3701171875
113,2018-08-16,2840.68994140625
114,2018-08-17,2850.1298828125
115,2018-08-20,2857.050048828125
116,2018-08-21,2862.9599609375
117,2018-08-22,2861.820068359375
118,2018-08-23,2856.97998046875
119,2018-08-24,2874.68994140625
120,2018-08-27,2896.739990234375
121,2018-08-28,2897.52001953125
122,2018-08-29,2914.0400390625
123,2018-08-30,2901.1298828125
124,2018-08-31,2901.52001953125
125,2018-09-04,2896.719970703125
126,2018-09-05,2888.60009765625
127,2018-09-06,2878.050048828125
128,2018-09-07,2871.679931640625
129,2018-09-10,2877.1298828125
130,2018-09-11,2887.889892578125
131,2018-09-12,2888.919921875
132,2018-09-13,2904.179931640625
133,2018-09-14,2904.97998046875
134,2018-09-17,2888.800048828125
135,2018-09-18,2904.31005859375
136,2018-09-19,2907.949951171875
137,2018-09-20,2930.75
138,2018-09-21,2929.669921875
139,2018-09-24,2919.3701171875
140,2018-09-25,2915.56005859375
141,2018-09-26,2905.969970703125
142,2018-09-27,2914.0
143,2018-09-28,2913.97998046875
144,2018-10-01,2924.590087890625
145,2018-10-02,2923.429931640625
146,2018-10-03,2925.510009765625
147,2018-10-04,2901.610107421875
148,2018-10-05,2885.570068359375
149,2018-10-08,2884.429931640625
150,2018-10-09,2880.340087890625
151,2018-10-10,2785.679931640625
152,2018-10-11,2728.3701171875
153,2018-10-12,2767.1298828125
154,2018-10-15,2750.7900390625
155,2018-10-16,2809.919921875
156,2018-10-17,2809.2099609375
157,2018-10-18,2768.780029296875
158,2018-10-19,2767.780029296875
159,2018-10-22,2755.8798828125
160,2018-10-23,2740.68994140625
161,2018-10-24,2656.10009765625
162,2018-10-25,2705.570068359375
163,2018-10-26,2658.68994140625
164,2018-10-29,2641.25
165,2018-10-30,2682.6298828125
166,2018-10-31,2711.739990234375
167,2018-11-01,2740.3701171875
168,2018-11-02,2723.06005859375
169,2018-11-05,2738.31005859375
170,2018-11-06,2755.449951171875
171,2018-11-07,2813.889892578125
172,2018-11-08,2806.830078125
173,2018-11-09,2781.010009765625
174,2018-11-12,2726.219970703125
175,2018-11-13,2722.179931640625
176,2018-11-14,2701.580078125
177,2018-11-15,2730.199951171875
178,2018-11-16,2736.27001953125
179,2018-11-19,2690.72998046875
180,2018-11-20,2641.889892578125
181,2018-11-21,2649.929931640625
