,Date,Adj Close
0,2019-02-14,2745.72998046875
1,2019-02-15,2775.60009765625
2,2019-02-19,2779.760009765625
3,2019-02-20,2784.699951171875
4,2019-02-21,2774.8798828125
5,2019-02-22,2792.669921875
6,2019-02-25,2796.110107421875
7,2019-02-26,2793.89990234375
8,2019-02-27,2792.3798828125
9,2019-02-28,2784.489990234375
10,2019-03-01,2803.68994140625
11,2019-03-04,2792.81005859375
12,2019-03-05,2789.64990234375
13,2019-03-06,2771.449951171875
14,2019-03-07,2748.929931640625
15,2019-03-08,2743.070068359375
16,2019-03-11,2783.300048828125
17,2019-03-12,2791.52001953125
18,2019-03-13,2810.919921875
19,2019-03-14,2808.47998046875
20,2019-03-15,2822.47998046875
21,2019-03-18,2832.93994140625
22,2019-03-19,2832.570068359375
23,2019-03-20,2824.22998046875
24,2019-03-21,2854.8798828125
25,2019-03-22,2800.7099609375
26,2019-03-25,2798.360107421875
27,2019-03-26,2818.4599609375
28,2019-03-27,2805.3701171875
29,2019-03-28,2815.43994140625
30,2019-03-29,2834.39990234375
31,2019-04-01,2867.18994140625
32,2019-04-02,2867.239990234375
33,2019-04-03,2873.39990234375
34,2019-04-04,2879.389892578125
35,2019-04-05,2892.739990234375
36,2019-04-08,2895.77001953125
37,2019-04-09,2878.199951171875
38,2019-04-10,2888.2099609375
39,2019-04-11,2888.320068359375
40,2019-04-12,2907.409912109375
41,2019-04-15,2905.580078125
42,2019-04-16,2907.06005859375
43,2019-04-17,2900.449951171875
44,2019-04-18,2905.030029296875
45,2019-04-22,2907.969970703125
46,2019-04-23,2933.679931640625
47,2019-04-24,2927.25
48,2019-04-25,2926.169921875
49,2019-04-26,2939.8798828125
50,2019-04-29,2943.030029296875
51,2019-04-30,2945.830078125
52,2019-05-01,2923.72998046875
53,2019-05-02,2917.52001953125
54,2019-05-03,2945.639892578125
55,2019-05-06,2932.469970703125
56,2019-05-07,2884.050048828125
57,2019-05-08,2879.419921875
58,2019-05-09,2870.719970703125
59,2019-05-10,2881.39990234375
60,2019-05-13,2811.8701171875
61,2019-05-14,2834.409912109375
62,2019-05-15,2850.9599609375
63,2019-05-16,2876.320068359375
64,2019-05-17,2859.530029296875
65,2019-05-20,2840.22998046875
66,2019-05-21,2864.360107421875
67,2019-05-22,2856.27001953125
68,2019-05-23,2822.239990234375
69,2019-05-24,2826.06005859375
70,2019-05-28,2802.389892578125
71,2019-05-29,2783.02001953125
72,2019-05-30,2788.860107421875
73,2019-05-31,2752.06005859375
74,2019-06-03,2744.449951171875
75,2019-06-04,2803.27001953125
76,2019-06-05,2826.14990234375
77,2019-06-06,2843.489990234375
78,2019-06-07,2873.340087890625
79,2019-06-10,2886.72998046875
80,2019-06-11,2885.719970703125
81,2019-06-12,2879.840087890625
82,2019-06-13,2891.639892578125
83,2019-06-14,2886.97998046875
84,2019-06-17,2889.669921875
85,2019-06-18,2917.75
86,2019-06-19,2926.4599609375
87,2019-06-20,2954.179931640625
88,2019-06-21,2950.4599609375
89,2019-06-24,2945.35009765625
90,2019-06-25,2917.3798828125
91,2019-06-26,2913.780029296875
92,2019-06-27,2924.919921875
93,2019-06-28,2941.760009765625
94,2019-07-01,2964.330078125
95,2019-07-02,2973.010009765625
96,2019-07-03,2995.820068359375
