,Date,Adj Close
0,2019-02-14,76.01463317871094
1,2019-02-15,77.2779312133789
2,2019-02-19,76.50811004638672
3,2019-02-20,77.5345458984375
4,2019-02-21,76.873291015625
5,2019-02-22,77.3963623046875
6,2019-02-25,78.30435180664062
7,2019-02-26,77.52466583251953
8,2019-02-27,78.38331604003906
9,2019-02-28,78.40304565429688
10,2019-03-01,80.17955780029297
11,2019-03-04,79.08404541015625
12,2019-03-05,78.69913482666016
13,2019-03-06,77.7220687866211
14,2019-03-07,77.70231628417969
15,2019-03-08,76.96211242675781
16,2019-03-11,78.264892578125
17,2019-03-12,78.88665771484375
18,2019-03-13,79.08404541015625
19,2019-03-14,79.55776977539062
20,2019-03-15,80.0413818359375
21,2019-03-18,79.91307830810547
22,2019-03-19,80.14007568359375
23,2019-03-20,79.86373901367188
24,2019-03-21,80.92964172363281
25,2019-03-22,77.95893096923828
26,2019-03-25,78.48200225830078
27,2019-03-26,79.59725189208984
28,2019-03-27,77.96879577636719
29,2019-03-28,78.65965270996094
30,2019-03-29,79.33078002929688
31,2019-04-01,80.65995788574219
32,2019-04-02,80.24458312988281
33,2019-04-03,81.0357666015625
34,2019-04-04,79.93800354003906
35,2019-04-05,80.5709457397461
36,2019-04-08,80.78852081298828
37,2019-04-09,80.52149200439453
38,2019-04-10,80.77862548828125
39,2019-04-11,80.18524932861328
40,2019-04-12,80.08634948730469
41,2019-04-15,79.51275634765625
42,2019-04-16,76.69419860839844
43,2019-04-17,74.59760284423828
44,2019-04-18,75.32943725585938
45,2019-04-22,74.73605346679688
46,2019-04-23,74.72616577148438
47,2019-04-24,74.95362854003906
48,2019-04-25,75.87336730957031
49,2019-04-26,76.56563568115234
50,2019-04-29,76.47663879394531
51,2019-04-30,77.63372039794922
52,2019-05-01,76.61508178710938
53,2019-05-02,77.33702850341797
54,2019-05-03,78.41500091552734
55,2019-05-06,78.47433471679688
56,2019-05-07,75.82392120361328
57,2019-05-08,75.76457977294922
58,2019-05-09,76.15028381347656
59,2019-05-10,76.2491683959961
60,2019-05-13,73.02513885498047
61,2019-05-14,75.17120361328125
62,2019-05-15,66.89356994628906
63,2019-05-16,68.53524780273438
64,2019-05-17,68.34734344482422
65,2019-05-20,68.1693344116211
66,2019-05-21,67.56605529785156
67,2019-05-22,67.21992492675781
68,2019-05-23,66.95289611816406
69,2019-05-24,67.60562133789062
70,2019-05-28,66.3397445678711
71,2019-05-29,66.55731964111328
72,2019-05-30,66.15184020996094
73,2019-05-31,66.3100814819336
74,2019-06-03,66.250732421875
75,2019-06-04,67.20013427734375
76,2019-06-05,67.5957260131836
77,2019-06-06,68.39679718017578
78,2019-06-07,68.75281524658203
79,2019-06-10,69.51432037353516
80,2019-06-11,69.31652069091797
81,2019-06-12,69.51432037353516
82,2019-06-13,69.52420806884766
83,2019-06-14,69.1978530883789
84,2019-06-17,69.51432037353516
85,2019-06-18,71.11644744873047
86,2019-06-19,71.84828186035156
87,2019-06-20,72.5108871459961
88,2019-06-21,72.53065490722656
89,2019-06-24,72.33287048339844
90,2019-06-25,71.70982360839844
91,2019-06-26,71.34391021728516
92,2019-06-27,72.38231658935547
93,2019-06-28,73.84597778320312
94,2019-07-01,75.10869598388672
95,2019-07-02,74.94020080566406
96,2019-07-03,76.11966705322266
